"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"9873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9875",3,610,31,0,2472,2013,33,1,26,5,2,2,3,6,460,847,0,5,1,200,789,5,5,10,25000,16000,3,197,11,3,200,7,1,2,5,0,1,2,2,5,0,8,11,99,1,12008.9784156799
"9876",3,6929,31,8,2472,2013,32,2,0,2,1,2,3,5,0,0,0,5,3,0,0,0,0,20,0,0,5,160,7,0,0,0,0,0,0,0,0,2,1,1,2,0,14,0,8,0
"9877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9878",3,4168,45,1,2472,2013,47,2,0,4,1,2,3,5,0,0,0,5,3,0,0,0,0,28,0,0,3,249,9,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2,0
"9879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9882",3,1935,32,0,2473,2013,52,1,52,0,0,1,1,1,12,687,0,5,1,231,786,5,40,10,120000,45840,2,240,11,2,224,3,2,1,1,5,8,2,1,1,4,8,16,17,1,57643.0963952637
"9883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9884",3,2154,32,0,2473,2013,25,1,0,0,0,2,4,7,360,827,0,5,2,0,0,0,0,2,9000,0,4,300,0,0,0,0,0,0,0,0,0,2,1,1,4,8,16,0,2,4323.23222964478
"9885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9887",3,1510,45,0,2474,2013,62,1,64,0,0,1,3,1,11,738,0,5,1,0,0,5,3,0,100000,0,3,205,1,3,170,9,2,1,1,1,8,2,1,1,9,8,99,13,1,48035.9136627198
"9888",3,4812,42,0,2474,2013,40,1,38,2,6,1,2,1,54,699,0,5,1,0,0,1,8,3,89000,0,2,225,0,2,150,5,2,1,1,3,8,2,1,1,3,8,15,15,1,42751.9631598206
"9889",3,7971,42,2,2474,2013,35,1,0,0,0,5,4,7,562,539,0,5,2,0,0,0,0,5,0,0,3,185,4,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,3,0
"9890",3,1031,45,0,2474,2013,35,2,0,1,11,2,2,1,512,538,0,5,3,0,0,0,0,25,12000,0,2,125,5,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,2,5764.30963952637
"9891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9893",3,2863,45,0,2475,2013,58,1,58,0,0,4,3,1,845,477,0,5,1,0,0,5,50,20,30000,0,3,198,11,3,200,10,2,1,5,0,8,2,1,5,0,8,12,12,1,14410.7740988159
"9894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9895",3,3945,45,0,2475,2013,29,2,0,0,0,2,2,1,500,689,0,5,3,0,0,0,0,3,30000,0,2,170,4,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,2,14410.7740988159
"9896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9898",3,2910,45,0,2475,2013,41,1,29,2,6,2,2,1,626,77,0,5,1,524,538,5,10,6,8000,7000,3,190,10,3,150,7,2,1,1,4,8,2,1,5,0,8,12,16,1,3842.87309301758
"9899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9907",3,6402,41,0,2478,2013,25,2,0,0,0,2,2,1,202,838,0,1,3,0,0,0,0,3,16000,0,1,145,5,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,2,7685.74618603516
"9908",3,7928,9,1,2478,2013,24,2,0,0,0,2,3,1,584,699,0,5,3,0,0,0,0,10,0,0,3,137,9,0,0,0,0,0,0,0,0,1,3,5,0,8,9,0,2,0
"9909",3,6518,41,1,2478,2013,58,1,58,0,0,1,2,1,234,749,0,5,1,201,837,5,10,0,144000,0,1,220,3,2,195,6,1,1,1,4,99,1,1,1,2,99,14,16,1,69171.7156743164
"9910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9913",3,6169,9,0,2478,2013,56,1,51,2,10,1,2,1,555,637,0,5,1,555,637,5,6,1,95000,65000,2,195,1,2,155,4,1,1,1,1,99,1,1,5,0,8,12,13,1,45634.1179795838
"9914",3,6069,9,1,2478,2013,33,1,32,2,1,2,3,1,701,879,0,5,1,511,728,5,10,0,34000,32000,3,160,8,3,150,4,1,1,5,0,8,1,1,5,0,8,12,12,1,16332.2106453247
"9915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9916",3,1148,42,0,2479,2013,70,1,65,0,0,1,3,4,754,768,0,5,1,754,768,5,7,0,0,0,3,167,0,3,184,6,1,2,5,0,8,1,2,5,0,8,11,11,1,0
"9917",3,6214,42,0,2479,2013,45,1,47,2,15,4,1,1,913,287,0,5,1,231,786,5,20,0,42000,50467,3,370,4,2,160,6,1,1,1,4,0,1,2,5,0,8,11,16,1,20175.0837383423
"9918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9925",3,3652,15,0,2483,2013,39,2,0,2,11,4,3,1,200,809,0,5,3,0,0,0,0,3,6000,0,3,125,8,0,0,0,0,0,0,0,0,1,1,1,1,1,13,0,2,2882.15481976319
"9926",3,2674,15,0,2483,2013,38,1,0,0,0,4,4,1,810,277,0,5,2,0,0,0,0,7,30000,0,3,185,1,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,14410.7740988159
"9927",3,2572,26,1,2483,2013,31,2,0,0,0,2,3,1,775,287,0,1,3,0,0,0,0,4,22000,0,2,130,7,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2,10567.9010057983
"9928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9930",3,1240,15,0,2483,2013,64,1,60,0,0,1,2,4,0,0,0,5,1,472,558,5,40,40,0,2600,4,220,1,3,190,10,1,1,1,0,8,1,2,1,0,8,12,12,1,0
"9931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9935",3,3295,15,4,2483,2013,34,1,29,1,7,1,2,1,385,947,0,5,1,382,947,5,5,5,48000,50000,2,270,5,2,208,6,1,1,1,4,8,1,1,1,4,1,16,16,5,23057.2385581055
"9936",3,6430,15,9,2483,2013,30,1,30,1,12,1,3,1,485,426,0,5,1,331,798,5,15,0,47000,55000,3,240,2,3,180,5,1,1,1,9,8,1,1,1,9,0,99,99,8,22576.8794214783
"9937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9938",3,3656,21,0,2485,2013,53,1,0,0,0,4,1,4,0,0,0,5,2,0,0,0,0,15,0,0,3,228,0,0,0,0,0,0,0,0,0,1,2,5,0,8,11,0,2,0
"9939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9940",3,390,42,1,2485,2013,42,2,0,1,1,4,3,6,423,929,0,5,3,0,0,0,0,20,300,0,4,150,7,0,0,0,0,0,0,0,0,1,3,5,0,0,8,0,2,144.107740988159
"9941",3,7888,42,1,2485,2013,39,1,0,0,0,4,0,5,0,0,0,5,2,0,0,0,0,0,0,0,2,170,7,0,0,0,0,0,0,0,0,1,2,5,0,8,9,0,2,0
"9942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9943",3,6021,21,0,2485,2013,55,1,54,0,0,1,2,4,72,859,0,5,1,0,0,5,20,5,0,0,1,240,4,3,225,3,1,1,5,0,1,1,1,1,4,1,16,12,1,0
"9944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9945",3,5070,32,1,2485,2013,50,1,0,3,1,2,2,1,476,549,0,1,2,0,0,0,0,10,4500,0,4,186,9,0,0,0,0,0,0,0,0,4,2,1,3,99,15,0,2,2161.61611482239
"9946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9949",3,4099,15,0,2485,2013,30,1,26,2,2,2,2,1,651,77,0,5,1,0,0,5,40,2,40000,0,1,185,2,4,160,3,1,3,5,0,8,1,2,5,0,8,9,8,1,19214.3654650879
"9950",3,3912,21,0,2485,2013,53,1,51,3,5,1,2,6,0,0,0,5,1,0,0,5,5,30,0,0,4,182,9,4,280,6,1,1,1,2,0,1,1,5,0,1,12,14,1,0
"9951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9952",3,6864,21,0,2486,2013,85,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,0,0,0,4,150,0,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"9953",3,1909,21,0,2486,2013,64,2,0,0,0,3,3,4,0,0,0,5,3,0,0,0,0,8,0,0,4,160,3,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,0
"9954",3,2867,21,0,2486,2013,54,1,0,0,0,4,3,1,620,77,0,5,2,0,0,0,0,3,0,0,4,170,8,0,0,0,0,0,0,0,0,1,2,5,0,8,11,0,2,0
"9955",3,7326,21,2,2486,2013,41,1,24,1,15,2,1,1,960,838,0,5,1,500,838,5,10,10,20000,17000,2,190,9,4,118,10,1,3,5,0,0,1,1,5,0,8,12,11,5,9607.18273254395
"9956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9957",3,5345,21,0,2486,2013,34,1,32,2,7,1,2,1,913,447,0,5,1,500,687,5,10,10,56000,18000,1,200,0,1,150,3,1,1,5,0,0,1,1,5,0,0,12,12,1,26900.1116511231
"9958",3,2139,21,0,2486,2013,63,1,61,0,0,1,2,1,803,317,0,5,1,0,0,5,15,0,60000,0,5,235,9,4,135,2,1,1,5,0,0,1,3,5,0,0,11,12,1,28821.5481976319
"9959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9962",3,2210,21,1,2487,2013,62,1,62,0,0,1,1,1,1,937,0,5,1,1,949,5,10,10,40000,9999998,3,250,10,3,250,5,1,1,1,2,1,1,1,5,0,1,12,14,1,19214.3654650879
"9963",3,1729,21,0,2487,2013,64,2,0,0,0,4,3,1,701,879,0,5,3,0,0,0,0,0,100,0,3,180,2,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,48.0359136627198
"9964",3,2478,21,0,2487,2013,41,1,0,0,0,4,2,1,111,768,0,5,2,0,0,0,0,6,0,0,3,160,9,0,0,0,0,0,0,0,0,1,2,1,0,8,12,0,2,0
"9965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9967",3,2576,13,0,2487,2013,28,1,31,3,4,1,2,1,775,357,0,1,1,0,0,1,15,0,12000,0,2,235,11,2,180,6,1,1,1,0,1,1,1,5,0,0,12,12,1,5764.30963952637
"9968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9970",3,1477,36,0,2490,2013,66,1,63,0,0,1,1,4,0,0,0,5,1,0,0,5,20,2,0,0,1,200,10,1,150,8,1,1,5,0,8,1,1,5,0,0,12,12,1,0
"9971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9972",3,8123,36,0,2490,2013,44,1,33,3,10,1,2,1,600,27,0,5,1,460,847,5,15,25,48000,31000,2,197,8,9,999,3,1,1,1,1,8,1,1,5,0,0,12,13,1,23057.2385581055
"9973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9975",3,1172,36,0,2490,2013,37,1,42,2,15,1,2,1,702,668,0,5,1,874,877,5,12,6,56000,30000,3,300,10,3,170,11,1,1,1,1,0,1,1,5,0,1,12,13,1,26900.1116511231
"9976",3,7441,41,3,2490,2013,40,2,0,2,8,5,2,7,275,859,0,5,3,0,0,0,0,21,31000,0,2,155,7,0,0,0,0,0,0,0,0,1,2,1,3,8,15,0,3,14891.1332354431
"9977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
